id,type,ticket_type,attraction,wait_at_attraction,ride_duration,satisfaction_status,fatigue,time,day,time_of_entry,time_left,entered_park,attractions_visited_so_far
V1762,adult,online,Pirate Ship,255.63,4.7,0,0,384.71,Tuesday,123.67,387.71,True,1
V3451,adult,online,4D Cinema,141.06,6.0,44,0,384.75,Tuesday,236.81,244.5,True,1
V0448,child,online,Flying Chairs,209.87,4.0,0,2,385.33,Tuesday,33.13,386.33,True,3
V0598,child,online,Mirror Maze,254.23,4.2,0,1,385.38,Tuesday,43.28,388.38,True,2
V1247,adult,online,Bumper Cars,213.14,3.5,0,2,385.55,Tuesday,87.24,387.55,True,3
V3778,adult,online,Observation Tower,120.5,5.0,52,0,385.56,Tuesday,259.31,268.1,True,1
V2737,adult,online,Ferris Wheel,188.36,6.0,26,0,385.63,Tuesday,190.7,387.63,True,1
V5107,adult,online,Laser Maze,33.08,3.8,88,0,385.73,Tuesday,347.92,,True,1
V4157,adult,online,Go Karts,98.36,5.0,62,0,385.8,Tuesday,280.97,,True,1
V1880,child,online,Mini Train,245.39,6.5,2,0,385.87,Tuesday,132.87,388.87,True,1
V0745,child,online,Swing Ride,268.43,4.2,0,2,385.95,Tuesday,54.55,386.95,True,3
V1334,child,online,Petting Zoo,285.74,5.5,0,0,386.35,Tuesday,93.86,388.35,True,1
V4669,adult,online,Haunted House,64.65,4.0,76,0,386.52,Tuesday,316.84,,True,1
V0370,child,ticket_office,Ball Pit,108.9,4.0,38,0,386.71,Tuesday,272.7,387.71,True,1
V2118,adult,online,Drop Tower,156.21,5.8,0,1,388.72,Tuesday,146.67,391.72,True,2
V1877,adult,online,Carousel,250.41,4.3,0,0,388.76,Tuesday,132.66,389.76,True,1
V1875,adult,online,Ferris Wheel,189.35,6.0,0,1,388.82,Tuesday,132.48,391.82,True,2
V0170,child,online,Fun House,256.9,4.5,0,3,388.89,Tuesday,11.94,390.89,True,4
V3247,adult,online,Water Slide,56.23,4.5,23,2,388.92,Tuesday,224.78,389.92,True,3
V0485,adult,online,Pirate Ship,260.77,4.7,0,3,390.19,Tuesday,36.27,393.19,True,4
V2481,adult,online,Flying Chairs,212.98,4.0,16,0,390.28,Tuesday,172.35,393.28,True,1
V0478,adult,ticket_office,Laser Maze,35.66,3.8,66,0,390.31,Tuesday,350.07,199.19,True,1
V2463,child,online,Bumper Cars,214.56,3.5,16,0,390.5,Tuesday,170.99,393.5,True,1
V0167,child,ticket_office,Mirror Maze,258.52,4.2,0,0,390.69,Tuesday,126.86,393.69,True,1
V5395,adult,online,Virtual Reality Zone,16.01,6.5,94,0,391.06,Tuesday,367.96,383.29,True,1
V1920,adult,online,4D Cinema,146.4,6.0,0,1,391.29,Tuesday,135.86,394.29,True,2
V3813,adult,online,Roller Coaster,123.28,5.5,52,0,391.31,Tuesday,261.17,,True,1
V3786,adult,online,Observation Tower,125.52,5.0,50,0,391.36,Tuesday,260.04,,True,1
V2861,adult,online,Go Karts,100.44,5.0,20,1,391.44,Tuesday,199.59,392.44,True,2
V1649,adult,online,Swing Ride,272.33,4.2,0,0,391.6,Tuesday,113.63,394.6,True,1
V4713,adult,online,Haunted House,66.68,4.0,74,0,391.79,Tuesday,319.84,,True,1
V4038,child,online,Ball Pit,112.5,4.0,56,0,391.94,Tuesday,274.2,,True,1
V5425,adult,online,Virtual Reality Zone,14.76,6.5,96,0,392.03,Tuesday,369.8,,True,1
V1383,child,online,Petting Zoo,288.65,5.5,0,0,392.65,Tuesday,97.71,394.65,True,1
V0153,adult,ticket_office,Ferris Wheel,192.15,6.0,0,1,392.72,Tuesday,113.58,395.72,True,2
V0802,child,online,Mini Train,246.17,6.5,0,1,393.32,Tuesday,58.59,396.32,True,2
V0436,adult,ticket_office,Water Slide,41.33,4.5,41,1,394.34,Tuesday,321.33,397.34,True,2
V0175,child,ticket_office,Carousel,253.96,4.3,0,0,394.53,Tuesday,134.8,395.53,True,1
V1805,adult,online,Fun House,262.3,4.5,0,0,394.77,Tuesday,126.59,397.77,True,1
V2480,child,online,Flying Chairs,217.85,4.0,14,0,395.04,Tuesday,172.43,398.04,True,1
V0226,child,ticket_office,Bumper Cars,218.29,3.5,0,0,395.44,Tuesday,172.21,398.44,True,1
V1807,child,online,Mirror Maze,263.64,4.2,0,0,395.48,Tuesday,127.05,398.48,True,1
V5191,adult,online,Laser Maze,36.68,3.8,86,0,395.5,Tuesday,353.62,370.76,True,1
V1555,adult,online,Drop Tower,158.76,5.8,0,1,395.52,Tuesday,107.97,396.52,True,2
V2790,child,online,Ferris Wheel,194.6,6.0,24,0,395.72,Tuesday,194.22,397.72,True,1
V1360,adult,online,Pirate Ship,262.21,4.7,0,1,396.26,Tuesday,96.2,399.26,True,2
V4035,child,online,Ball Pit,117.46,4.0,54,0,396.64,Tuesday,274.48,280.79,True,1
V3870,adult,online,Haunted House,71.34,4.0,46,1,396.8,Tuesday,266.18,276.48,True,2
V1654,adult,online,Swing Ride,277.55,4.2,0,0,397.09,Tuesday,114.04,398.09,True,1
V0357,adult,ticket_office,Roller Coaster,125.1,5.5,30,0,397.75,Tuesday,266.21,398.75,True,1
V3825,adult,online,Observation Tower,129.13,5.0,50,0,397.81,Tuesday,262.22,,True,1
V4321,adult,online,Go Karts,98.02,5.0,62,0,397.84,Tuesday,293.42,,True,1
V4978,adult,online,Virtual Reality Zone,19.88,6.5,78,1,398.28,Tuesday,338.57,346.57,True,2
V1840,adult,online,4D Cinema,140.38,6.0,0,1,398.49,Tuesday,130.34,401.49,True,2
V0063,adult,ticket_office,Petting Zoo,290.98,5.5,0,1,398.86,Tuesday,40.23,401.86,True,2
V4296,adult,online,Water Slide,38.0,4.5,53,1,399.38,Tuesday,291.76,,True,2
V2847,child,online,Ferris Wheel,194.78,6.0,24,0,399.75,Tuesday,197.94,400.75,True,1
V5592,adult,online,Virtual Reality Zone,10.54,6.5,96,0,399.88,Tuesday,381.5,379.88,True,1
V1820,adult,online,Fun House,266.96,4.5,0,0,399.89,Tuesday,127.82,400.89,True,1
V2520,child,online,Bumper Cars,221.2,3.5,12,0,400.07,Tuesday,174.24,403.07,True,1
V1913,adult,online,Carousel,259.21,4.3,0,0,400.1,Tuesday,135.32,401.1,True,1
V1902,adult,online,Flying Chairs,220.29,4.0,0,1,400.27,Tuesday,134.1,403.27,True,2
V5238,adult,online,Laser Maze,38.36,3.8,86,0,400.49,Tuesday,357.14,,True,1
V1818,child,online,Mirror Maze,267.78,4.2,0,0,401.14,Tuesday,127.7,403.14,True,1
V0501,child,online,Mini Train,248.61,6.5,0,2,401.18,Tuesday,37.06,402.18,True,3
V4052,child,online,Ball Pit,120.92,4.0,52,0,401.37,Tuesday,275.73,277.99,True,1
V1843,child,online,Pirate Ship,266.52,4.7,0,0,401.57,Tuesday,129.74,403.57,True,1
V4751,adult,online,Haunted House,74.21,4.0,72,0,401.95,Tuesday,322.59,,True,1
V1663,adult,online,Swing Ride,282.31,4.2,0,0,402.02,Tuesday,114.78,403.02,True,1
V1893,adult,online,Drop Tower,164.23,5.8,0,1,402.42,Tuesday,133.36,404.42,True,2
V2874,child,online,Ferris Wheel,194.79,6.0,24,0,402.77,Tuesday,200.93,403.77,True,1
V3851,adult,online,Observation Tower,134.11,5.0,48,0,403.41,Tuesday,263.7,265.29,True,1
V3975,adult,online,Roller Coaster,127.17,5.5,50,0,403.76,Tuesday,270.57,284.5,True,1
V2900,adult,online,Go Karts,95.94,5.0,17,1,404.14,Tuesday,202.68,407.14,True,2
V1232,child,online,Bumper Cars,225.67,3.5,0,1,404.42,Tuesday,86.68,406.42,True,2
V5339,adult,online,Water Slide,35.08,4.5,86,0,404.48,Tuesday,364.31,,True,1
V1831,adult,online,Fun House,270.87,4.5,0,0,404.89,Tuesday,129.02,407.89,True,1
V0352,child,online,Flying Chairs,224.31,4.0,0,2,404.91,Tuesday,24.83,407.91,True,3
V5237,adult,online,Laser Maze,43.2,3.8,84,0,405.07,Tuesday,357.29,375.11,True,1
V0335,adult,ticket_office,4D Cinema,146.3,6.0,22,0,405.28,Tuesday,252.19,406.28,True,1
V0143,child,ticket_office,Petting Zoo,292.52,5.5,0,0,405.29,Tuesday,106.34,407.29,True,1
V5714,adult,online,Virtual Reality Zone,7.43,6.5,98,0,405.35,Tuesday,390.85,,True,1
V1983,adult,online,Carousel,261.09,4.3,0,0,405.63,Tuesday,139.02,406.63,True,1
V0588,child,online,Mirror Maze,272.78,4.2,0,1,406.29,Tuesday,42.93,407.29,True,2
V0377,child,ticket_office,Ball Pit,123.81,4.0,32,0,406.33,Tuesday,277.56,408.33,True,1
V2276,adult,online,Ferris Wheel,195.97,6.0,0,1,406.63,Tuesday,157.18,407.63,True,2
V0938,child,online,Pirate Ship,270.15,4.7,0,1,406.81,Tuesday,66.85,409.81,True,2
V4834,adult,online,Haunted House,73.06,4.0,72,0,407.2,Tuesday,328.88,328.16,True,1
V1675,adult,online,Swing Ride,285.83,4.2,0,0,407.41,Tuesday,116.2,409.41,True,1
V5751,adult,online,Virtual Reality Zone,5.53,6.5,98,0,407.42,Tuesday,394.35,409.44,True,1
V2183,child,online,Mini Train,251.14,6.5,0,0,408.25,Tuesday,150.04,409.25,True,1
V1469,adult,online,Drop Tower,156.98,5.8,0,2,409.04,Tuesday,102.73,412.04,True,3
V1963,adult,online,Bumper Cars,229.08,3.5,0,1,409.25,Tuesday,138.13,410.25,True,2
V0922,child,online,Ferris Wheel,198.74,6.0,0,1,409.56,Tuesday,65.54,412.56,True,2
V5667,adult,online,Water Slide,18.21,4.5,94,0,409.61,Tuesday,386.27,,True,1
V3940,adult,online,Observation Tower,134.08,5.0,48,0,409.67,Tuesday,269.33,424.59,True,1
V3997,adult,online,Roller Coaster,132.42,5.5,48,0,409.96,Tuesday,271.33,285.05,True,1
V5293,adult,online,Laser Maze,43.8,3.8,84,0,410.12,Tuesday,361.27,379.23,True,1
V2567,adult,online,Flying Chairs,227.41,4.0,10,0,410.2,Tuesday,177.5,412.2,True,1
V1839,adult,online,Fun House,275.44,4.5,0,0,410.37,Tuesday,129.46,411.37,True,1
V4492,adult,online,Go Karts,98.5,5.0,62,0,410.51,Tuesday,305.64,320.46,True,1
V2085,adult,online,Carousel,261.4,4.3,0,0,410.72,Tuesday,144.23,412.72,True,1
V0168,adult,ticket_office,Mirror Maze,277.11,4.2,0,0,411.53,Tuesday,129.17,414.53,True,1
V1845,adult,online,Petting Zoo,274.59,5.5,0,0,411.55,Tuesday,130.7,413.55,True,1
V4165,child,online,Ball Pit,124.39,4.0,52,0,411.81,Tuesday,281.94,454.61,True,1
V4841,adult,online,Haunted House,77.85,4.0,70,0,411.89,Tuesday,329.35,,True,1
V3676,adult,online,4D Cinema,152.8,6.0,40,0,411.89,Tuesday,252.48,414.89,True,1
V1861,child,online,Pirate Ship,274.98,4.7,0,0,412.67,Tuesday,131.83,413.67,True,1
V1678,child,online,Swing Ride,290.6,4.2,0,0,412.93,Tuesday,116.81,415.93,True,1
V0547,adult,ticket_office,Virtual Reality Zone,2.26,6.5,80,0,413.16,Tuesday,403.09,444.53,True,1
V2979,child,online,Ferris Wheel,198.4,6.0,22,0,413.89,Tuesday,208.23,414.89,True,1
V2606,adult,online,Bumper Cars,228.44,3.5,10,0,414.15,Tuesday,180.81,415.15,True,1
V5107,adult,online,Water Slide,22.88,4.5,74,1,414.61,Tuesday,347.92,,True,2
V2068,adult,online,Flying Chairs,232.48,4.0,0,1,414.84,Tuesday,143.83,417.84,True,2
V5294,adult,online,Laser Maze,48.71,3.8,82,0,415.11,Tuesday,361.41,376.5,True,1
V5902,adult,online,Virtual Reality Zone,2.92,6.5,100,0,415.19,Tuesday,404.5,417.88,True,1
V4021,adult,online,Observation Tower,136.22,5.0,46,0,415.22,Tuesday,273.46,,True,1
V2197,child,online,Mini Train,257.48,6.5,0,0,415.86,Tuesday,150.76,417.86,True,1
V0104,child,online,Fun House,279.5,4.5,0,3,415.87,Tuesday,7.2,418.87,True,4
V3220,adult,online,Roller Coaster,137.41,5.5,21,1,416.02,Tuesday,223.11,419.02,True,2
V2008,adult,online,Drop Tower,161.85,5.8,0,2,416.22,Tuesday,140.45,417.22,True,3
V2789,adult,online,Go Karts,101.9,5.0,7,1,416.27,Tuesday,194.01,418.27,True,2
V2226,child,online,Carousel,258.0,4.3,0,0,416.41,Tuesday,152.72,417.41,True,1
V4903,adult,online,Haunted House,78.2,4.0,70,0,416.47,Tuesday,333.69,,True,1
V2153,child,online,Ferris Wheel,198.79,6.0,0,1,416.95,Tuesday,148.85,418.95,True,2
V1836,child,online,Mirror Maze,282.18,4.2,0,0,416.99,Tuesday,129.35,419.99,True,1
V2638,child,online,Ball Pit,127.97,4.0,1,1,417.23,Tuesday,184.26,420.23,True,2
V1705,child,online,Swing Ride,293.24,4.2,0,0,417.77,Tuesday,119.69,418.77,True,1
V1850,child,online,Petting Zoo,280.35,5.5,0,0,418.32,Tuesday,131.2,421.32,True,1
V2619,child,online,Bumper Cars,233.03,3.5,8,0,418.48,Tuesday,181.12,420.48,True,1
V3741,adult,online,4D Cinema,154.54,6.0,40,0,418.68,Tuesday,257.35,265.92,True,1
V1892,child,online,Pirate Ship,279.32,4.7,0,0,418.72,Tuesday,133.35,420.72,True,1
V2582,child,online,Flying Chairs,236.61,4.0,6,0,419.78,Tuesday,178.23,421.78,True,1
V5772,adult,online,Water Slide,18.8,4.5,94,0,419.81,Tuesday,395.81,408.88,True,1
V4258,adult,online,Laser Maze,51.27,3.8,49,1,420.03,Tuesday,289.11,,True,2
V3044,adult,online,Ferris Wheel,201.77,6.0,20,0,420.91,Tuesday,212.12,423.91,True,1
V5339,adult,online,Virtual Reality Zone,7.68,6.5,74,1,421.05,Tuesday,364.31,,True,2
V4932,adult,online,Haunted House,80.61,4.0,68,0,421.14,Tuesday,335.85,,True,1
V4095,adult,online,Observation Tower,136.84,5.0,46,0,421.27,Tuesday,278.38,,True,1
V0225,child,online,Fun House,284.28,4.5,0,2,421.3,Tuesday,15.72,423.3,True,3
V0201,child,ticket_office,Carousel,263.62,4.3,0,0,421.81,Tuesday,152.79,422.81,True,1
V3937,adult,online,Go Karts,103.25,5.0,38,1,421.83,Tuesday,269.22,423.83,True,2
V0038,child,online,Mirror Maze,282.57,4.2,0,3,421.99,Tuesday,3.49,423.99,True,4
V4211,child,online,Ball Pit,132.19,4.0,48,0,422.4,Tuesday,285.03,,True,1
V3940,adult,online,Virtual Reality Zone,3.52,6.5,38,1,422.59,Tuesday,269.33,424.59,True,2
V2010,adult,online,Roller Coaster,141.37,5.5,0,2,422.84,Tuesday,140.1,423.84,True,3
V2477,child,online,Mini Train,243.77,6.5,4,0,422.96,Tuesday,172.09,423.96,True,1
V1726,child,online,Swing Ride,296.12,4.2,0,0,423.07,Tuesday,121.66,425.07,True,1
V0334,adult,ticket_office,Drop Tower,163.44,5.8,16,0,423.25,Tuesday,252.79,424.25,True,1
V0653,adult,online,Bumper Cars,231.6,3.5,0,2,423.3,Tuesday,47.77,424.3,True,3
V0280,child,ticket_office,Ferris Wheel,202.29,6.0,0,0,423.74,Tuesday,214.66,425.74,True,1
V5386,adult,online,Laser Maze,52.76,3.8,80,0,424.46,Tuesday,367.27,386.73,True,1
V0432,adult,online,Pirate Ship,285.07,4.7,0,3,424.73,Tuesday,31.59,425.73,True,4
V0086,child,ticket_office,Flying Chairs,239.38,4.0,0,1,424.86,Tuesday,60.48,427.86,True,2
V1854,adult,online,Petting Zoo,286.66,5.5,0,0,424.9,Tuesday,131.66,426.9,True,1
V5897,adult,online,Water Slide,15.24,4.5,94,0,425.4,Tuesday,404.58,410.57,True,1
V3762,adult,online,4D Cinema,160.13,6.0,36,0,425.98,Tuesday,258.55,,True,1
V4941,adult,online,Haunted House,84.7,4.0,68,0,426.59,Tuesday,336.43,,True,1
V1883,child,online,Fun House,287.98,4.5,0,0,427.22,Tuesday,133.31,429.22,True,1
V0385,child,ticket_office,Ball Pit,137.3,4.0,26,0,427.31,Tuesday,285.1,428.31,True,1
V2676,adult,online,Go Karts,106.11,5.0,3,1,427.39,Tuesday,186.36,430.39,True,2
V1909,child,online,Mirror Maze,287.38,4.2,0,0,427.57,Tuesday,134.61,429.57,True,1
V0720,adult,online,Carousel,263.52,4.3,0,2,427.58,Tuesday,53.17,428.58,True,3
V4226,adult,online,Observation Tower,135.3,5.0,46,0,427.67,Tuesday,285.96,,True,1
V0122,child,ticket_office,Bumper Cars,235.82,3.5,0,1,427.97,Tuesday,92.98,429.97,True,2
V1516,adult,online,Swing Ride,299.46,4.2,0,1,428.09,Tuesday,105.41,429.09,True,2
V3082,adult,online,Ferris Wheel,206.22,6.0,18,0,428.29,Tuesday,214.68,431.29,True,1
V0373,adult,ticket_office,Roller Coaster,147.44,5.5,22,0,429.12,Tuesday,275.4,432.12,True,1
V5772,adult,online,Virtual Reality Zone,0,6.5,86,1,429.5,Tuesday,395.81,408.88,True,2
V0478,adult,ticket_office,Laser Maze,31.15,3.8,49,1,429.69,Tuesday,350.07,199.19,True,2
V2550,adult,online,Drop Tower,154.21,5.8,0,1,429.99,Tuesday,176.11,430.99,True,2
V1235,child,online,Mini Train,248.31,6.5,0,1,430.04,Tuesday,86.95,432.04,True,2
V2656,child,online,Flying Chairs,239.58,4.0,6,0,430.26,Tuesday,185.28,432.26,True,1
V0283,child,ticket_office,Ferris Wheel,207.09,6.0,0,0,430.52,Tuesday,216.65,431.52,True,1
V1949,adult,online,Pirate Ship,287.38,4.7,0,0,430.72,Tuesday,137.35,431.72,True,1
V5052,adult,online,Haunted House,82.17,4.0,68,0,431.33,Tuesday,344.42,,True,1
V1884,child,online,Petting Zoo,291.59,5.5,0,0,431.88,Tuesday,133.31,433.88,True,1
V1961,child,online,Fun House,289.68,4.5,0,0,432.27,Tuesday,137.54,434.27,True,1
V4221,child,online,Ball Pit,141.74,4.0,44,0,432.62,Tuesday,285.57,289.93,True,1
V3898,adult,online,4D Cinema,158.84,6.0,38,0,432.64,Tuesday,267.14,433.64,True,1
V6224,adult,online,Virtual Reality Zone,0,6.5,100,0,432.7,Tuesday,425.31,,True,1
V2387,child,online,Carousel,261.83,4.3,0,0,432.78,Tuesday,165.75,435.78,True,1
V2078,adult,online,Bumper Cars,239.75,3.5,0,1,432.9,Tuesday,144.56,434.9,True,2
V1927,child,online,Mirror Maze,291.67,4.2,0,0,433.06,Tuesday,135.9,436.06,True,1
V4789,adult,online,Go Karts,101.41,5.0,60,0,433.68,Tuesday,325.99,,True,1
V1763,child,online,Swing Ride,304.25,4.2,0,0,433.75,Tuesday,123.84,434.75,True,1
V4232,adult,online,Observation Tower,140.92,5.0,44,0,434.12,Tuesday,286.74,445.46,True,1
V5749,adult,online,Laser Maze,36.23,3.8,86,0,434.31,Tuesday,393.46,,True,1
V2669,child,online,Flying Chairs,243.48,4.0,4,0,434.78,Tuesday,186.77,436.78,True,1
V4069,adult,online,Roller Coaster,152.4,5.5,40,0,435.24,Tuesday,276.72,436.24,True,1
V0186,adult,ticket_office,Ferris Wheel,210.26,6.0,0,1,435.63,Tuesday,142.95,437.63,True,2
V1998,child,online,Pirate Ship,291.07,4.7,0,0,436.5,Tuesday,139.65,438.5,True,1
V4002,adult,online,Drop Tower,158.29,5.8,38,0,436.5,Tuesday,271.7,,True,1
V5135,adult,online,Haunted House,81.4,4.0,68,0,436.51,Tuesday,349.92,,True,1
V6276,adult,online,Virtual Reality Zone,0.45,6.5,100,0,437.02,Tuesday,429.05,,True,1
V3146,child,online,Ferris Wheel,211.95,6.0,16,0,437.22,Tuesday,218.57,440.22,True,1
V0996,adult,online,Bumper Cars,241.47,3.5,0,1,437.5,Tuesday,70.7,438.5,True,2
V2533,child,online,Mini Train,254.75,6.5,0,0,437.65,Tuesday,175.29,438.65,True,1
V2653,child,online,Ball Pit,143.01,4.0,0,1,437.67,Tuesday,185.31,440.67,True,2
V1315,child,online,Fun House,294.36,4.5,0,1,438.02,Tuesday,92.99,441.02,True,2
V1347,adult,online,Carousel,266.84,4.3,0,1,438.23,Tuesday,94.93,441.23,True,2
V1958,child,online,Mirror Maze,295.69,4.2,0,0,438.29,Tuesday,137.38,441.29,True,1
V1989,child,online,Petting Zoo,292.93,5.5,0,0,438.55,Tuesday,138.94,439.55,True,1
V5756,adult,online,Laser Maze,39.66,3.8,86,0,438.78,Tuesday,394.65,,True,1
V0584,adult,ticket_office,Water Slide,0,4.5,80,0,439.0,Tuesday,433.7,39.54,True,1
V1164,child,online,Swing Ride,309.57,4.2,0,1,439.29,Tuesday,81.83,442.29,True,2
V4062,adult,online,4D Cinema,156.31,6.0,38,0,439.5,Tuesday,276.34,440.5,True,1
V4874,adult,online,Go Karts,102.37,5.0,60,0,439.67,Tuesday,331.31,337.85,True,1
V2137,adult,online,Flying Chairs,243.03,4.0,0,1,439.94,Tuesday,146.83,441.94,True,2
V2832,adult,online,Observation Tower,144.56,5.0,0,1,440.36,Tuesday,196.94,443.36,True,2
V6351,adult,online,Virtual Reality Zone,0,6.5,100,0,441.52,Tuesday,433.63,431.09,True,1
V4436,adult,online,Haunted House,68.2,4.0,39,1,441.72,Tuesday,301.2,,True,2
V2975,adult,online,Roller Coaster,145.24,5.5,9,1,442.0,Tuesday,207.57,444.0,True,2
V1908,adult,online,Bumper Cars,245.47,3.5,0,1,442.34,Tuesday,134.76,443.34,True,2
V0795,adult,online,Pirate Ship,295.8,4.7,0,1,442.45,Tuesday,58.32,444.45,True,2
V1490,adult,online,Ferris Wheel,214.63,6.0,0,1,442.49,Tuesday,104.28,443.49,True,2
V4481,child,online,Ball Pit,132.94,4.0,48,0,442.6,Tuesday,304.73,302.76,True,1
V1521,adult,online,Mirror Maze,297.25,4.2,0,1,443.59,Tuesday,105.94,446.59,True,2
V2417,child,online,Carousel,270.04,4.3,0,0,443.6,Tuesday,168.2,446.6,True,1
V4187,adult,online,Drop Tower,153.5,5.8,40,0,443.77,Tuesday,283.01,444.77,True,1
V3226,adult,online,Ferris Wheel,213.43,6.0,16,0,443.77,Tuesday,223.79,445.77,True,1
V1092,adult,online,Fun House,299.68,4.5,0,1,443.78,Tuesday,77.68,446.78,True,2
V5887,adult,online,Laser Maze,35.05,3.8,86,0,443.78,Tuesday,403.73,,True,1
V0695,child,online,Swing Ride,312.35,4.2,0,1,444.43,Tuesday,50.99,446.43,True,2
V4232,adult,online,Water Slide,3.88,4.5,32,1,444.46,Tuesday,286.74,445.46,True,2
V2823,child,online,Flying Chairs,243.86,4.0,4,0,444.82,Tuesday,196.08,447.82,True,1
V2566,child,online,Mini Train,260.75,6.5,0,0,444.96,Tuesday,176.9,447.96,True,1
V4884,adult,online,Go Karts,107.53,5.0,58,0,445.22,Tuesday,332.14,,True,1
V2091,adult,online,Petting Zoo,293.69,5.5,0,0,445.25,Tuesday,144.86,447.25,True,1
V4301,adult,online,Haunted House,72.84,4.0,30,2,446.44,Tuesday,292.0,449.44,True,3
V2856,child,online,Bumper Cars,243.19,3.5,4,0,446.45,Tuesday,199.14,448.45,True,1
V2668,adult,online,Observation Tower,150.28,5.0,0,1,446.53,Tuesday,186.49,448.53,True,2
V4075,adult,online,4D Cinema,162.06,6.0,36,0,446.86,Tuesday,277.44,449.86,True,1
V4735,child,online,Ball Pit,121.06,4.0,52,0,447.78,Tuesday,321.54,321.72,True,1
V1327,child,online,Pirate Ship,297.87,4.7,0,1,448.01,Tuesday,94.36,450.01,True,2
V4874,adult,online,Virtual Reality Zone,0,6.5,52,1,448.46,Tuesday,331.31,337.85,True,2
V0553,adult,ticket_office,Laser Maze,36.26,3.8,66,0,448.6,Tuesday,407.52,208.4,True,1
V4412,adult,online,Roller Coaster,142.05,5.5,44,0,448.64,Tuesday,299.94,450.64,True,1
V2478,child,online,Carousel,271.91,4.3,0,0,448.77,Tuesday,171.69,451.77,True,1
V2072,child,online,Mirror Maze,299.78,4.2,0,0,448.94,Tuesday,143.81,451.94,True,1
V3271,child,online,Ferris Wheel,216.39,6.0,14,0,449.13,Tuesday,226.09,450.13,True,1
V1010,child,online,Swing Ride,317.04,4.2,0,1,449.23,Tuesday,72.66,452.23,True,2
V2845,child,online,Flying Chairs,247.09,4.0,2,0,449.35,Tuesday,197.72,452.35,True,1
V1995,adult,online,Fun House,303.99,4.5,0,0,449.48,Tuesday,139.79,451.48,True,1
V0591,adult,ticket_office,Water Slide,8.22,4.5,78,0,449.56,Tuesday,436.24,43.57,True,1
V3270,adult,online,Ferris Wheel,217.06,6.0,14,0,450.3,Tuesday,226.71,451.3,True,1
V2896,child,online,Bumper Cars,243.9,3.5,4,0,450.79,Tuesday,202.55,453.79,True,1
V4262,adult,online,Drop Tower,154.42,5.8,40,0,451.06,Tuesday,289.35,453.06,True,1
V5415,adult,online,Haunted House,77.05,4.0,70,0,451.19,Tuesday,369.39,,True,1
V4944,adult,online,Go Karts,108.37,5.0,58,0,451.51,Tuesday,336.84,336.82,True,1
V2123,adult,online,Petting Zoo,299.04,5.5,0,0,451.51,Tuesday,146.22,452.51,True,1
V3549,adult,online,Observation Tower,155.04,5.0,13,1,452.38,Tuesday,243.0,454.38,True,2
V4845,child,online,Ball Pit,117.68,4.0,54,0,452.47,Tuesday,330.1,336.07,True,1
V2584,child,online,Mini Train,266.15,6.5,0,0,452.9,Tuesday,178.81,455.9,True,1
V0565,adult,ticket_office,Laser Maze,32.87,3.8,68,0,453.39,Tuesday,415.73,458.1,True,1
V4128,adult,online,4D Cinema,167.16,6.0,34,0,453.58,Tuesday,279.7,454.58,True,1
V1130,child,online,Mirror Maze,303.72,4.2,0,1,453.89,Tuesday,79.36,456.89,True,2
V2129,child,online,Pirate Ship,301.51,4.7,0,0,454.01,Tuesday,146.51,457.01,True,1
V1689,adult,online,Carousel,273.62,4.3,0,2,454.34,Tuesday,117.66,457.34,True,3
V0735,adult,online,Swing Ride,321.24,4.2,0,2,454.55,Tuesday,53.98,456.55,True,3
V2071,child,online,Fun House,305.79,4.5,0,0,454.55,Tuesday,143.69,457.55,True,1
V2342,adult,online,Flying Chairs,247.88,4.0,0,1,454.74,Tuesday,161.83,457.74,True,2
V2919,adult,online,Bumper Cars,247.36,3.5,2,0,454.88,Tuesday,203.43,455.88,True,1
V2775,adult,online,Roller Coaster,147.42,5.5,0,1,455.05,Tuesday,193.07,458.05,True,2
V6397,adult,online,Water Slide,12.12,4.5,96,0,455.41,Tuesday,437.44,450.16,True,1
